config,qid,release,reasons,text_orphans,uncited_bibliography_entries,bibliography_match_rate,path
M2b,Q47,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q47_method2b_exp_20260413_082121.md
M2b,Q48,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q48_method2b_exp_20260413_082417.md
M2b,Q49,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q49_method2b_exp_20260413_082702.md
M2b,Q50,block,unresolved_in_text_citation|bibliography_outside_query_evidence,1,0,0.875,data\expanded_outputs\method2b\Q50_method2b_exp_20260413_082921.md
M2b,Q51,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q51_method2b_exp_20260413_083206.md
M2b,Q52,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q52_method2b_exp_20260413_083430.md
M2b,Q53,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q53_method2b_exp_20260413_083704.md
M2b,Q54,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q54_method2b_exp_20260413_084008.md
M2b,Q55,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2b\Q55_method2b_exp_20260413_084226.md
M2b,Q56,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q56_method2b_exp_20260413_084455.md
M2b,Q57,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q57_method2b_exp_20260413_084743.md
M2b,Q58,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q58_method2b_exp_20260413_085117.md
M2b,Q59,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q59_method2b_exp_20260413_085349.md
M2b,Q60,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q60_method2b_exp_20260413_085652.md
M2c,Q01,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,8,0.625,data\expanded_outputs\method2d\Q01_method2d_exp_20260412_223423.md
M2c,Q02,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,6,0.625,data\expanded_outputs\method2d\Q02_method2d_exp_20260412_223737.md
M2c,Q03,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,8,0.75,data\expanded_outputs\method2d\Q03_method2d_exp_20260412_223900.md
M2c,Q04,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,8,0.375,data\expanded_outputs\method2d\Q04_method2d_exp_20260412_223958.md
M2c,Q05,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,5,0.625,data\expanded_outputs\method2d\Q05_method2d_exp_20260412_224105.md
M2c,Q61,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,3,1,0.5,data\expanded_outputs\method2d\Q061_method2d_exp_20260412_233643.md
M2c,Q62,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,4,0.625,data\expanded_outputs\method2d\Q062_method2d_exp_20260412_233743.md
M2c,Q63,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,3,0.5,data\expanded_outputs\method2d\Q063_method2d_exp_20260412_233848.md
M2c,Q64,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,3,1,0.625,data\expanded_outputs\method2d\Q064_method2d_exp_20260412_233956.md
M2c,Q65,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,8,0.875,data\expanded_outputs\method2d\Q065_method2d_exp_20260412_234055.md
M2c,Q66,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,8,0.625,data\expanded_outputs\method2d\Q066_method2d_exp_20260412_234150.md
M2c,Q67,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,6,0.625,data\expanded_outputs\method2d\Q067_method2d_exp_20260412_234258.md
M2c,Q68,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,8,0.75,data\expanded_outputs\method2d\Q068_method2d_exp_20260412_234402.md
M2c,Q69,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,2,0.75,data\expanded_outputs\method2d\Q069_method2d_exp_20260412_234503.md
M2c,Q06,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,4,0.875,data\expanded_outputs\method2d\Q06_method2d_exp_20260412_224213.md
M2c,Q70,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,6,0.5,data\expanded_outputs\method2d\Q070_method2d_exp_20260412_234607.md
M2c,Q71,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,8,0.625,data\expanded_outputs\method2d\Q071_method2d_exp_20260412_234712.md
M2c,Q72,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,1,0.75,data\expanded_outputs\method2d\Q072_method2d_exp_20260412_234752.md
M2c,Q73,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,5,0.75,data\expanded_outputs\method2d\Q073_method2d_exp_20260412_234900.md
M2c,Q74,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,8,0.5,data\expanded_outputs\method2d\Q074_method2d_exp_20260412_235012.md
M2c,Q75,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,3,3,0.5,data\expanded_outputs\method2d\Q075_method2d_exp_20260412_235119.md
M2c,Q76,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2d\Q076_method2d_exp_20260412_235227.md
M2c,Q77,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,5,0.5,data\expanded_outputs\method2d\Q077_method2d_exp_20260412_235327.md
M2c,Q78,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,7,0.625,data\expanded_outputs\method2d\Q078_method2d_exp_20260412_235433.md
M2c,Q79,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,3,0.75,data\expanded_outputs\method2d\Q079_method2d_exp_20260412_235539.md
M2c,Q07,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2d\Q07_method2d_exp_20260412_224323.md
M2c,Q80,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,3,0.75,data\expanded_outputs\method2d\Q080_method2d_exp_20260412_235652.md
M2c,Q81,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,4,0.625,data\expanded_outputs\method2d\Q081_method2d_exp_20260412_235755.md
M2c,Q82,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,8,0.5,data\expanded_outputs\method2d\Q082_method2d_exp_20260412_235903.md
M2c,Q83,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,3,0.625,data\expanded_outputs\method2d\Q083_method2d_exp_20260413_000010.md
M2c,Q84,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,6,0.625,data\expanded_outputs\method2d\Q084_method2d_exp_20260413_000116.md
M2c,Q85,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,4,0.75,data\expanded_outputs\method2d\Q085_method2d_exp_20260413_000222.md
M2c,Q86,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,4,0.625,data\expanded_outputs\method2d\Q086_method2d_exp_20260413_000333.md
M2c,Q87,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,5,0.75,data\expanded_outputs\method2d\Q087_method2d_exp_20260413_000511.md
M2c,Q88,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,4,0.625,data\expanded_outputs\method2d\Q088_method2d_exp_20260413_000619.md
M2c,Q89,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,1,0.75,data\expanded_outputs\method2d\Q089_method2d_exp_20260413_000728.md
M2c,Q08,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,3,1,0.625,data\expanded_outputs\method2d\Q08_method2d_exp_20260412_224425.md
M2c,Q90,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,6,0.375,data\expanded_outputs\method2d\Q090_method2d_exp_20260413_000821.md
M2c,Q91,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,6,0.25,data\expanded_outputs\method2d\Q091_method2d_exp_20260413_000914.md
M2c,Q92,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,4,0.625,data\expanded_outputs\method2d\Q092_method2d_exp_20260413_001020.md
M2c,Q93,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,6,0.5,data\expanded_outputs\method2d\Q093_method2d_exp_20260413_001130.md
M2c,Q94,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,3,0.75,data\expanded_outputs\method2d\Q094_method2d_exp_20260413_001235.md
M2c,Q95,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,5,0.625,data\expanded_outputs\method2d\Q095_method2d_exp_20260413_001343.md
M2c,Q96,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,5,0.75,data\expanded_outputs\method2d\Q096_method2d_exp_20260413_001450.md
M2c,Q97,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,6,0.375,data\expanded_outputs\method2d\Q097_method2d_exp_20260413_001603.md
M2c,Q98,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,7,0.75,data\expanded_outputs\method2d\Q098_method2d_exp_20260413_001711.md
M2c,Q99,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,4,0.375,data\expanded_outputs\method2d\Q099_method2d_exp_20260413_001820.md
M2c,Q09,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,3,0.625,data\expanded_outputs\method2d\Q09_method2d_exp_20260412_224526.md
M2c,Q100,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,5,0.625,data\expanded_outputs\method2d\Q100_method2d_exp_20260413_001931.md
M2c,Q101,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2d\Q101_method2d_exp_20260413_002041.md
M2c,Q102,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,4,0.375,data\expanded_outputs\method2d\Q102_method2d_exp_20260413_002150.md
M2c,Q103,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,8,0.625,data\expanded_outputs\method2d\Q103_method2d_exp_20260413_002307.md
M2c,Q104,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,3,2,0.5,data\expanded_outputs\method2d\Q104_method2d_exp_20260413_002408.md
M2c,Q105,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,6,0.5,data\expanded_outputs\method2d\Q105_method2d_exp_20260413_002507.md
M2c,Q106,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,2,0.75,data\expanded_outputs\method2d\Q106_method2d_exp_20260413_002614.md
M2c,Q107,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,5,0.625,data\expanded_outputs\method2d\Q107_method2d_exp_20260413_002722.md
M2c,Q108,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2d\Q108_method2d_exp_20260413_002804.md
M2c,Q109,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,4,0.625,data\expanded_outputs\method2d\Q109_method2d_exp_20260413_002905.md
M2c,Q10,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,8,0.625,data\expanded_outputs\method2d\Q10_method2d_exp_20260412_224638.md
M2c,Q110,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,3,4,0.5,data\expanded_outputs\method2d\Q110_method2d_exp_20260413_003013.md
M2c,Q111,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,3,0.875,data\expanded_outputs\method2d\Q111_method2d_exp_20260413_003122.md
M2c,Q112,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,4,0.625,data\expanded_outputs\method2d\Q112_method2d_exp_20260413_003229.md
M2c,Q113,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,4,0.375,data\expanded_outputs\method2d\Q113_method2d_exp_20260413_003333.md
M2c,Q114,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,5,0.875,data\expanded_outputs\method2d\Q114_method2d_exp_20260413_003435.md
M2c,Q115,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,6,0.5,data\expanded_outputs\method2d\Q115_method2d_exp_20260413_003541.md
M2c,Q116,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,5,0.5,data\expanded_outputs\method2d\Q116_method2d_exp_20260413_003645.md
M2c,Q117,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,5,0.625,data\expanded_outputs\method2d\Q117_method2d_exp_20260413_003802.md
M2c,Q118,block,uncited_bibliography_entry,0,8,1.0,data\expanded_outputs\method2d\Q118_method2d_exp_20260413_003903.md
M2c,Q119,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,5,0.75,data\expanded_outputs\method2d\Q119_method2d_exp_20260413_004015.md
M2c,Q11,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,5,0.625,data\expanded_outputs\method2d\Q11_method2d_exp_20260412_224751.md
M2c,Q120,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,3,0.5,data\expanded_outputs\method2d\Q120_method2d_exp_20260413_004127.md
M2c,Q121,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,5,0.625,data\expanded_outputs\method2d\Q121_method2d_exp_20260413_004239.md
M2c,Q122,block,uncited_bibliography_entry,0,5,1.0,data\expanded_outputs\method2d\Q122_method2d_exp_20260413_004348.md
M2c,Q123,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,4,0.75,data\expanded_outputs\method2d\Q123_method2d_exp_20260413_004344.md
M2c,Q124,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,3,0.5,data\expanded_outputs\method2d\Q124_method2d_exp_20260413_004454.md
M2c,Q125,block,uncited_bibliography_entry,0,7,1.0,data\expanded_outputs\method2d\Q125_method2d_exp_20260413_004548.md
M2c,Q126,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,8,0.625,data\expanded_outputs\method2d\Q126_method2d_exp_20260413_004647.md
M2c,Q127,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,4,0.75,data\expanded_outputs\method2d\Q127_method2d_exp_20260413_004725.md
M2c,Q128,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,4,0.5,data\expanded_outputs\method2d\Q128_method2d_exp_20260413_004837.md
M2c,Q129,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,6,0.5,data\expanded_outputs\method2d\Q129_method2d_exp_20260413_004936.md
M2c,Q12,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,3,0.625,data\expanded_outputs\method2d\Q12_method2d_exp_20260412_224853.md
M2c,Q130,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,3,2,0.5,data\expanded_outputs\method2d\Q130_method2d_exp_20260413_005042.md
M2c,Q131,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,4,0.75,data\expanded_outputs\method2d\Q131_method2d_exp_20260413_005136.md
M2c,Q132,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,4,0.75,data\expanded_outputs\method2d\Q132_method2d_exp_20260413_005245.md
M2c,Q133,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,6,0.625,data\expanded_outputs\method2d\Q133_method2d_exp_20260413_005354.md
M2c,Q134,block,uncited_bibliography_entry,0,8,1.0,data\expanded_outputs\method2d\Q134_method2d_exp_20260413_005457.md
M2c,Q135,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,4,0.375,data\expanded_outputs\method2d\Q135_method2d_exp_20260413_005608.md
M2c,Q136,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,6,0.875,data\expanded_outputs\method2d\Q136_method2d_exp_20260413_005718.md
M2c,Q137,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2d\Q137_method2d_exp_20260413_005827.md
M2c,Q138,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,4,0.625,data\expanded_outputs\method2d\Q138_method2d_exp_20260413_005937.md
M2c,Q139,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,6,0.625,data\expanded_outputs\method2d\Q139_method2d_exp_20260413_010002.md
M2c,Q13,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2d\Q13_method2d_exp_20260412_224955.md
M2c,Q140,block,uncited_bibliography_entry,0,4,1.0,data\expanded_outputs\method2d\Q140_method2d_exp_20260413_075152.md
M2c,Q141,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,5,0.5,data\expanded_outputs\method2d\Q141_method2d_exp_20260413_075256.md
M2c,Q142,block,uncited_bibliography_entry,0,6,1.0,data\expanded_outputs\method2d\Q142_method2d_exp_20260413_075448.md
M2c,Q143,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,5,0.25,data\expanded_outputs\method2d\Q143_method2d_exp_20260413_075547.md
M2c,Q144,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,5,0.625,data\expanded_outputs\method2d\Q144_method2d_exp_20260413_075643.md
M2c,Q145,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,3,3,0.625,data\expanded_outputs\method2d\Q145_method2d_exp_20260413_075745.md
M2c,Q146,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,2,0.75,data\expanded_outputs\method2d\Q146_method2d_exp_20260413_075845.md
M2c,Q147,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,8,0.625,data\expanded_outputs\method2d\Q147_method2d_exp_20260413_075952.md
M2c,Q148,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,3,2,0.625,data\expanded_outputs\method2d\Q148_method2d_exp_20260413_080101.md
M2c,Q149,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,6,0.875,data\expanded_outputs\method2d\Q149_method2d_exp_20260413_080204.md
M2c,Q14,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,2,0.75,data\expanded_outputs\method2d\Q14_method2d_exp_20260412_225059.md
M2c,Q150,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,5,0.625,data\expanded_outputs\method2d\Q150_method2d_exp_20260413_080309.md
M2c,Q151,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,3,0.625,data\expanded_outputs\method2d\Q151_method2d_exp_20260413_080414.md
M2c,Q152,block,uncited_bibliography_entry,0,7,1.0,data\expanded_outputs\method2d\Q152_method2d_exp_20260413_080512.md
M2c,Q153,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,6,0.75,data\expanded_outputs\method2d\Q153_method2d_exp_20260413_080617.md
M2c,Q154,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,4,0.625,data\expanded_outputs\method2d\Q154_method2d_exp_20260413_080720.md
M2c,Q155,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,4,0.875,data\expanded_outputs\method2d\Q155_method2d_exp_20260413_080829.md
M2c,Q156,block,uncited_bibliography_entry,0,4,1.0,data\expanded_outputs\method2d\Q156_method2d_exp_20260413_080933.md
M2c,Q157,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,2,0.75,data\expanded_outputs\method2d\Q157_method2d_exp_20260413_081018.md
M2c,Q158,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,4,0.5,data\expanded_outputs\method2d\Q158_method2d_exp_20260413_081126.md
M2c,Q159,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,5,0.5,data\expanded_outputs\method2d\Q159_method2d_exp_20260413_081230.md
M2c,Q15,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2d\Q15_method2d_exp_20260412_225211.md
M2c,Q160,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,3,0.5,data\expanded_outputs\method2d\Q160_method2d_exp_20260413_081331.md
M2c,Q161,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,4,3,0.5,data\expanded_outputs\method2d\Q161_method2d_exp_20260413_081433.md
M2c,Q162,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,3,0.625,data\expanded_outputs\method2d\Q162_method2d_exp_20260413_081541.md
M2c,Q163,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2d\Q163_method2d_exp_20260413_081642.md
M2c,Q164,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,5,0.625,data\expanded_outputs\method2d\Q164_method2d_exp_20260413_081728.md
M2c,Q165,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,6,0.25,data\expanded_outputs\method2d\Q165_method2d_exp_20260413_081834.md
M2c,Q166,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,6,0.5,data\expanded_outputs\method2d\Q166_method2d_exp_20260413_081936.md
M2c,Q167,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,4,0.5,data\expanded_outputs\method2d\Q167_method2d_exp_20260413_082042.md
M2c,Q168,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,4,0.625,data\expanded_outputs\method2d\Q168_method2d_exp_20260413_082150.md
M2c,Q169,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,4,0.625,data\expanded_outputs\method2d\Q169_method2d_exp_20260413_082256.md
M2c,Q16,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,4,0.75,data\expanded_outputs\method2d\Q16_method2d_exp_20260412_225312.md
M2c,Q170,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,7,0.25,data\expanded_outputs\method2d\Q170_method2d_exp_20260413_094548.md
M2c,Q171,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,4,0.625,data\expanded_outputs\method2d\Q171_method2d_exp_20260413_094655.md
M2c,Q172,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,4,0.625,data\expanded_outputs\method2d\Q172_method2d_exp_20260413_094806.md
M2c,Q173,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2d\Q173_method2d_exp_20260413_094914.md
M2c,Q174,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,5,0.5,data\expanded_outputs\method2d\Q174_method2d_exp_20260413_095057.md
M2c,Q175,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,3,3,0.5,data\expanded_outputs\method2d\Q175_method2d_exp_20260413_095207.md
M2c,Q176,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2d\Q176_method2d_exp_20260413_095317.md
M2c,Q177,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,6,0.625,data\expanded_outputs\method2d\Q177_method2d_exp_20260413_095421.md
M2c,Q178,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,2,0.625,data\expanded_outputs\method2d\Q178_method2d_exp_20260413_095533.md
M2c,Q179,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,3,0.625,data\expanded_outputs\method2d\Q179_method2d_exp_20260413_095653.md
M2c,Q17,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,4,0.625,data\expanded_outputs\method2d\Q17_method2d_exp_20260412_225419.md
M2c,Q180,block,uncited_bibliography_entry,0,5,1.0,data\expanded_outputs\method2d\Q180_method2d_exp_20260413_095754.md
M2c,Q181,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,6,0.5,data\expanded_outputs\method2d\Q181_method2d_exp_20260413_095857.md
M2c,Q182,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,6,0.625,data\expanded_outputs\method2d\Q182_method2d_exp_20260413_095959.md
M2c,Q183,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,6,0.625,data\expanded_outputs\method2d\Q183_method2d_exp_20260413_100107.md
M2c,Q184,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,8,0.5,data\expanded_outputs\method2d\Q184_method2d_exp_20260413_100215.md
M2c,Q185,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,6,0.375,data\expanded_outputs\method2d\Q185_method2d_exp_20260413_100328.md
M2c,Q186,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,4,0.625,data\expanded_outputs\method2d\Q186_method2d_exp_20260413_100435.md
M2c,Q187,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,3,4,0.5,data\expanded_outputs\method2d\Q187_method2d_exp_20260413_100538.md
M2c,Q188,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,5,0.625,data\expanded_outputs\method2d\Q188_method2d_exp_20260413_100644.md
M2c,Q189,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,8,0.625,data\expanded_outputs\method2d\Q189_method2d_exp_20260413_100758.md
M2c,Q18,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,3,0.75,data\expanded_outputs\method2d\Q18_method2d_exp_20260412_225527.md
M2c,Q190,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,3,2,0.5,data\expanded_outputs\method2d\Q190_method2d_exp_20260413_100915.md
M2c,Q191,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,6,0.375,data\expanded_outputs\method2d\Q191_method2d_exp_20260413_101022.md
M2c,Q192,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,8,0.5,data\expanded_outputs\method2d\Q192_method2d_exp_20260413_101104.md
M2c,Q193,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,5,0.625,data\expanded_outputs\method2d\Q193_method2d_exp_20260413_101212.md
